age,education,black,hispanic,married,nodegree,re74,re75,t,y
23.0,10.0,1.0,0.0,1.0,1.0,0.0,936.4386,1,3415.6362
50.0,11.0,0.0,0.0,1.0,1.0,36205.29,38563.547,1,43974.004
41.0,8.0,1.0,0.0,1.0,1.0,1716.3177,8378.71,1,0.0
24.0,13.0,0.0,0.0,1.0,0.0,19592.668,17187.098,1,26078.398
48.0,10.0,0.0,0.0,1.0,1.0,35266.8,34911.29,1,24255.266
55.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1,12436.246
51.0,12.0,0.0,0.0,1.0,0.0,21943.787,19156.451,1,28851.152
20.0,12.0,1.0,0.0,1.0,0.0,19592.668,18619.355,1,20777.553
44.0,12.0,0.0,0.0,1.0,0.0,14498.574,14424.629,1,23688.533
46.0,12.0,0.0,0.0,1.0,0.0,12343.381,11637.097,1,15602.926
33.0,12.0,1.0,0.0,1.0,0.0,20279.95,10941.35,1,35130.82
45.0,17.0,0.0,0.0,1.0,0.0,0.0,16112.903,1,0.0
41.0,8.0,0.0,0.0,1.0,1.0,20572.3,22379.031,1,16469.36
41.0,12.0,0.0,0.0,1.0,0.0,20572.3,21483.871,1,24460.559
52.0,8.0,1.0,0.0,0.0,1.0,23511.201,15217.742,1,17729.041
40.0,10.0,1.0,0.0,0.0,1.0,25470.469,23274.193,1,29828.578
25.0,14.0,0.0,0.0,0.0,0.0,20768.229,14322.581,1,21942.787
21.0,11.0,0.0,0.0,0.0,1.0,11167.821,5370.968,1,0.0
31.0,16.0,0.0,0.0,1.0,0.0,23511.201,24706.451,1,15057.906
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1,355.40903
37.0,10.0,0.0,0.0,1.0,1.0,36246.438,17545.16,1,22069.236
24.0,12.0,0.0,0.0,0.0,0.0,10873.931,15754.839,1,16841.432
55.0,16.0,1.0,0.0,1.0,0.0,13714.868,11995.161,1,15770.046
34.0,6.0,0.0,0.0,1.0,1.0,17633.4,17903.227,1,20709.8
35.0,9.0,0.0,0.0,1.0,1.0,19200.814,17706.29,1,25878.146
29.0,12.0,0.0,0.0,1.0,0.0,29389.002,25959.678,1,29783.16
23.0,12.0,0.0,0.0,1.0,0.0,19396.74,12532.258,1,9768.461
50.0,7.0,0.0,0.0,1.0,1.0,15160.807,15933.871,1,20923.367
21.0,12.0,0.0,0.0,1.0,0.0,15987.617,16291.935,1,22318.21
45.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0
18.0,11.0,1.0,0.0,0.0,1.0,5877.8003,6932.129,1,19323.72
48.0,17.0,0.0,0.0,1.0,0.0,42294.69,41177.418,1,45064.523
35.0,7.0,0.0,0.0,1.0,1.0,34091.242,28287.098,1,44341.02
37.0,11.0,0.0,0.0,1.0,1.0,13714.868,9259.549,1,0.0
49.0,5.0,1.0,0.0,0.0,1.0,6583.1367,5729.032,1,0.0
34.0,16.0,0.0,0.0,1.0,0.0,35266.8,34016.13,1,28135.672
28.0,12.0,0.0,0.0,1.0,0.0,20376.375,17903.227,1,16726.47
23.0,12.0,1.0,0.0,1.0,0.0,8816.7,12174.194,1,0.0
22.0,14.0,0.0,0.0,1.0,0.0,19279.186,17616.773,1,25051.494
42.0,11.0,0.0,0.0,1.0,1.0,35266.8,44758.066,1,33264.812
25.0,12.0,0.0,0.0,1.0,0.0,13291.666,14202.629,1,6734.489
53.0,8.0,0.0,0.0,1.0,1.0,20964.154,22033.5,1,18425.105
35.0,12.0,0.0,0.0,1.0,0.0,23511.201,21483.871,1,13670.255
37.0,12.0,0.0,0.0,1.0,0.0,22441.441,16385.031,1,19322.383
29.0,17.0,0.0,0.0,0.0,0.0,27037.883,29182.258,1,42026.914
38.0,9.0,0.0,0.0,1.0,1.0,17829.328,7877.4194,1,15642.488
37.0,17.0,0.0,0.0,1.0,0.0,29389.002,31330.645,1,34163.21
28.0,10.0,0.0,0.0,1.0,1.0,29389.002,23274.193,1,0.0
29.0,12.0,0.0,0.0,1.0,0.0,24490.836,25064.516,1,27905.176
51.0,8.0,1.0,0.0,1.0,1.0,35266.8,25064.516,1,25599.043
51.0,16.0,0.0,0.0,1.0,0.0,31348.27,35448.387,1,30102.36
22.0,9.0,1.0,0.0,0.0,1.0,2192.877,3836.986,1,12999.301
51.0,12.0,0.0,0.0,1.0,0.0,35266.8,44758.066,1,42523.633
46.0,12.0,0.0,0.0,1.0,0.0,19394.781,19201.21,1,25643.535
45.0,9.0,1.0,0.0,1.0,1.0,28863.92,26854.84,1,30324.098
26.0,12.0,1.0,0.0,1.0,0.0,17633.4,17416.258,1,17383.424
53.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0
48.0,17.0,1.0,0.0,1.0,0.0,58778.004,51842.37,1,66515.21
27.0,11.0,1.0,0.0,1.0,1.0,10897.442,3938.7097,1,12840.877
25.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0
30.0,9.0,0.0,0.0,1.0,1.0,23511.201,19441.113,1,23703.012
48.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0
18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1,8947.761
30.0,14.0,1.0,0.0,1.0,0.0,27429.734,26892.436,1,24956.312
28.0,12.0,0.0,0.0,1.0,0.0,27429.734,26854.84,1,32371.5
38.0,12.0,0.0,0.0,1.0,0.0,33307.535,31330.645,1,28329.184
25.0,12.0,1.0,0.0,1.0,0.0,11755.601,14322.581,1,0.0
28.0,12.0,0.0,0.0,1.0,0.0,12813.605,7161.2905,1,18743.621
40.0,16.0,0.0,0.0,1.0,0.0,35266.8,35806.453,1,34050.96
36.0,6.0,1.0,0.0,0.0,1.0,7494.1953,7447.7417,1,11238.959
48.0,10.0,1.0,0.0,1.0,1.0,10785.764,5370.968,1,15283.592
31.0,12.0,1.0,0.0,1.0,0.0,5877.8003,11064.194,1,0.0
50.0,12.0,0.0,0.0,1.0,0.0,22306.254,27544.113,1,29387.984
20.0,11.0,0.0,0.0,1.0,1.0,12735.234,7161.2905,1,24990.527
29.0,14.0,0.0,0.0,1.0,0.0,35266.8,16112.903,1,0.0
44.0,11.0,1.0,0.0,0.0,1.0,5172.4644,6266.129,1,12676.874
50.0,8.0,1.0,0.0,1.0,1.0,23707.129,28913.71,1,28025.648
42.0,12.0,0.0,0.0,1.0,0.0,7837.0674,16112.903,1,25588.025
23.0,11.0,0.0,1.0,1.0,1.0,14263.462,8414.516,1,14271.382
46.0,12.0,0.0,0.0,1.0,0.0,25078.615,24169.355,1,36799.16
25.0,10.0,1.0,0.0,1.0,1.0,4702.24,4282.4517,1,0.0
33.0,12.0,0.0,0.0,1.0,0.0,17633.4,17903.227,1,8952.623
37.0,10.0,0.0,0.0,1.0,1.0,29369.408,27750.0,1,36230.15
25.0,16.0,1.0,0.0,1.0,0.0,12735.234,18261.29,1,15851.887
31.0,8.0,0.0,0.0,1.0,1.0,17241.549,15754.839,1,22992.713
36.0,10.0,0.0,0.0,1.0,1.0,20572.3,17366.129,1,29780.309
35.0,15.0,0.0,0.0,1.0,0.0,41144.6,39387.098,1,25970.754
26.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0
41.0,16.0,1.0,0.0,1.0,0.0,33307.535,23274.193,1,20228.22
33.0,12.0,0.0,0.0,1.0,0.0,27429.734,25959.678,1,19020.6
54.0,10.0,0.0,0.0,1.0,1.0,10775.967,32225.807,1,28517.938
50.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1,13471.114
34.0,16.0,0.0,0.0,1.0,0.0,43103.87,21304.84,1,27044.072
29.0,16.0,0.0,0.0,1.0,0.0,13323.014,5370.968,1,0.0
33.0,10.0,0.0,0.0,1.0,1.0,16653.768,16112.903,1,12026.901
42.0,9.0,0.0,0.0,1.0,1.0,23511.201,21841.936,1,0.0
43.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0
24.0,17.0,0.0,0.0,1.0,0.0,9404.48,5370.968,1,0.0
55.0,16.0,0.0,0.0,1.0,0.0,48981.67,46548.387,1,52524.246
28.0,17.0,0.0,0.0,1.0,0.0,37226.07,37507.258,1,35837.27
19.0,8.0,1.0,0.0,0.0,1.0,0.0,2657.057,1,0.0
25.0,14.0,0.0,0.0,1.0,0.0,29389.002,35806.453,1,12068.083
53.0,8.0,0.0,0.0,1.0,1.0,0.0,14322.581,1,21047.35
46.0,12.0,0.0,0.0,1.0,0.0,25862.322,23274.193,1,29505.908
22.0,10.0,0.0,0.0,1.0,1.0,19592.668,15217.742,1,20883.828
37.0,11.0,0.0,0.0,1.0,1.0,31250.305,26854.84,1,13494.978
47.0,12.0,1.0,0.0,1.0,0.0,13714.868,12433.79,1,17954.482
50.0,17.0,0.0,0.0,1.0,0.0,42124.234,0.0,1,25096.312
50.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1,8594.391
27.0,12.0,0.0,0.0,0.0,0.0,22139.715,25422.58,1,10497.007
25.0,16.0,0.0,0.0,1.0,0.0,12343.381,13606.452,1,27072.785
47.0,6.0,1.0,0.0,1.0,1.0,10775.967,8056.4517,1,0.0
53.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1,5537.393
55.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0
45.0,4.0,0.0,0.0,1.0,1.0,15004.065,13586.758,1,13930.744
27.0,12.0,0.0,0.0,1.0,0.0,0.0,8235.484,1,0.0
27.0,16.0,0.0,0.0,1.0,0.0,15674.134,14322.581,1,19853.314
24.0,12.0,1.0,0.0,1.0,0.0,5877.8003,8951.613,1,0.0
19.0,9.0,1.0,0.0,0.0,1.0,0.0,798.9079,1,14549.808
52.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0
34.0,12.0,0.0,0.0,1.0,0.0,16653.768,19532.42,1,15059.711
33.0,10.0,1.0,0.0,0.0,1.0,13754.053,13964.516,1,20979.77
26.0,12.0,0.0,0.0,1.0,0.0,27429.734,26496.773,1,27767.604
36.0,13.0,0.0,0.0,0.0,0.0,37226.07,36150.195,1,32255.623
34.0,12.0,0.0,0.0,1.0,0.0,35266.8,35806.453,1,46952.695
33.0,16.0,0.0,1.0,1.0,0.0,35266.8,85935.484,1,77904.02
46.0,9.0,1.0,0.0,1.0,1.0,28605.295,32225.807,1,40961.895
50.0,12.0,0.0,0.0,1.0,0.0,22306.254,27544.113,1,28169.025
32.0,13.0,1.0,0.0,1.0,0.0,33307.535,37596.773,1,35284.61
36.0,10.0,1.0,0.0,1.0,1.0,18417.107,16112.903,1,10692.493
50.0,16.0,0.0,0.0,0.0,0.0,39185.336,35806.453,1,48796.082
45.0,12.0,0.0,0.0,1.0,0.0,17104.398,16381.452,1,0.0
48.0,17.0,0.0,0.0,1.0,0.0,31348.27,29540.322,1,25857.031
40.0,10.0,1.0,0.0,1.0,1.0,13244.644,19693.549,1,33140.45
23.0,14.0,0.0,0.0,0.0,0.0,13323.014,12174.194,1,7877.6475
22.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0
24.0,11.0,1.0,0.0,1.0,1.0,9796.334,10741.935,1,19049.146
34.0,12.0,0.0,0.0,1.0,0.0,14498.574,14322.581,1,25042.408
41.0,16.0,1.0,0.0,1.0,0.0,33307.535,23274.193,1,38974.113
45.0,12.0,1.0,0.0,1.0,0.0,24490.836,21483.871,1,29023.115
35.0,9.0,1.0,0.0,1.0,1.0,24686.762,16829.031,1,26364.418
42.0,10.0,0.0,0.0,1.0,1.0,21551.936,18798.387,1,28138.45
26.0,14.0,0.0,0.0,0.0,0.0,29389.002,30435.484,1,38946.02
47.0,16.0,0.0,0.0,1.0,0.0,48981.67,62741.855,1,70336.266
23.0,12.0,0.0,0.0,1.0,0.0,21865.418,21483.871,1,34751.09
39.0,8.0,1.0,0.0,1.0,1.0,27429.734,26854.84,1,30696.871
53.0,12.0,0.0,0.0,1.0,0.0,32868.66,31509.678,1,28616.018
20.0,10.0,0.0,0.0,0.0,1.0,1381.2831,3523.3547,1,0.0
30.0,12.0,0.0,0.0,1.0,0.0,13714.868,12532.258,1,6487.2334
21.0,14.0,0.0,0.0,1.0,0.0,13832.424,8777.951,1,0.0
55.0,12.0,0.0,0.0,1.0,0.0,23511.201,26854.84,1,21922.188
29.0,16.0,0.0,0.0,1.0,0.0,0.0,26854.84,1,25148.291
22.0,12.0,1.0,0.0,1.0,0.0,13665.886,17903.227,1,14946.915
28.0,16.0,0.0,0.0,1.0,0.0,27429.734,25064.516,1,32192.219
25.0,14.0,0.0,0.0,1.0,0.0,28409.37,30435.484,1,43756.67
23.0,13.0,0.0,0.0,1.0,0.0,14694.501,14322.581,1,27498.596
29.0,17.0,0.0,0.0,1.0,0.0,24098.982,24527.42,1,28175.076
42.0,16.0,0.0,0.0,1.0,0.0,39185.336,37596.773,1,35335.984
21.0,12.0,0.0,1.0,1.0,0.0,19592.668,12532.258,1,18777.73
22.0,12.0,0.0,0.0,1.0,0.0,24490.836,26854.84,1,15710.182
29.0,15.0,0.0,0.0,1.0,0.0,26646.03,19693.549,1,18756.354
24.0,12.0,1.0,0.0,1.0,0.0,26841.955,31688.71,1,39717.13
44.0,7.0,1.0,0.0,1.0,1.0,11967.202,14566.065,1,0.0
47.0,17.0,0.0,0.0,1.0,0.0,29389.002,20230.645,1,33855.723
39.0,5.0,1.0,0.0,1.0,1.0,4051.7637,13427.419,1,22209.695
37.0,12.0,1.0,0.0,1.0,0.0,29389.002,32225.807,1,32305.814
28.0,16.0,0.0,0.0,1.0,0.0,33307.535,39387.098,1,28190.479
45.0,12.0,1.0,0.0,1.0,0.0,25470.469,26695.5,1,35692.867
44.0,10.0,0.0,0.0,1.0,1.0,29389.002,26854.84,1,34792.664
48.0,8.0,0.0,0.0,1.0,1.0,31510.889,35795.71,1,43068.707
36.0,12.0,0.0,0.0,1.0,0.0,33307.535,30435.484,1,40981.543
27.0,12.0,0.0,0.0,1.0,0.0,20572.3,17545.16,1,0.0
36.0,12.0,0.0,0.0,1.0,0.0,15873.98,12727.403,1,0.0
53.0,16.0,0.0,0.0,1.0,0.0,31348.27,32225.807,1,81365.07
51.0,12.0,0.0,0.0,1.0,0.0,44083.504,41177.418,1,40683.246
34.0,14.0,0.0,0.0,1.0,0.0,36834.215,0.0,1,6354.385
46.0,12.0,0.0,0.0,1.0,0.0,22727.494,21841.936,1,25973.996
24.0,12.0,0.0,0.0,1.0,0.0,20572.3,20767.742,1,35165.52
28.0,14.0,0.0,0.0,1.0,0.0,10775.967,13427.419,1,29155.174
34.0,13.0,0.0,0.0,1.0,0.0,34483.098,31509.678,1,34491.61
44.0,6.0,0.0,1.0,1.0,1.0,26450.102,3580.6453,1,22385.777
24.0,10.0,0.0,0.0,1.0,1.0,23511.201,25062.727,1,31495.98
31.0,17.0,0.0,0.0,1.0,0.0,39185.336,33120.97,1,30426.867
53.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1,6170.4253
25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8849.403
46.0,12.0,0.0,0.0,0.0,0.0,19592.668,25064.516,1,33483.855
34.0,12.0,0.0,0.0,1.0,0.0,11755.601,0.0,1,8629.225
24.0,12.0,0.0,0.0,1.0,0.0,17437.475,22379.031,1,17803.38
45.0,12.0,0.0,0.0,1.0,0.0,28589.621,28263.822,1,37246.047
47.0,14.0,0.0,0.0,1.0,0.0,58778.004,26854.84,1,26939.486
24.0,12.0,0.0,0.0,1.0,0.0,20180.447,19693.549,1,26798.809
44.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0
21.0,12.0,0.0,0.0,1.0,0.0,5094.0938,6803.2256,1,9068.504
23.0,12.0,1.0,0.0,1.0,0.0,17633.4,15217.742,1,19552.93
21.0,12.0,1.0,0.0,1.0,0.0,5868.004,3043.5483,1,16453.748
44.0,8.0,0.0,0.0,1.0,1.0,25470.469,26854.84,1,33895.73
36.0,12.0,1.0,0.0,1.0,0.0,19749.408,25064.516,1,34166.387
28.0,12.0,0.0,0.0,1.0,0.0,28605.295,20588.71,1,3623.6533
23.0,13.0,0.0,0.0,1.0,0.0,19396.74,17903.227,1,28843.156
28.0,15.0,1.0,0.0,1.0,0.0,30768.326,33486.195,1,29735.818
51.0,12.0,0.0,0.0,0.0,0.0,67594.7,62661.29,1,53240.8
49.0,11.0,0.0,0.0,1.0,1.0,9404.48,11637.097,1,23521.873
31.0,12.0,0.0,0.0,1.0,0.0,16065.988,15038.71,1,0.0
25.0,16.0,0.0,0.0,0.0,0.0,39185.336,0.0,1,24677.574
52.0,8.0,0.0,0.0,1.0,1.0,19592.668,17903.227,1,12935.202
21.0,13.0,0.0,0.0,1.0,0.0,9796.334,8593.549,1,5490.4434
26.0,12.0,1.0,0.0,1.0,0.0,15674.134,17983.79,1,18200.443
42.0,17.0,0.0,0.0,0.0,0.0,50940.938,50129.03,1,53824.414
55.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0.0
39.0,9.0,1.0,0.0,1.0,1.0,10580.041,9667.742,1,0.0
33.0,8.0,1.0,0.0,1.0,1.0,6661.5073,8579.226,1,19728.578
48.0,6.0,1.0,0.0,0.0,1.0,13714.868,11637.097,1,11218.909
36.0,14.0,0.0,0.0,1.0,0.0,42124.234,42072.582,1,79548.95
30.0,17.0,0.0,0.0,1.0,0.0,4310.387,4296.7744,1,14517.541
20.0,9.0,0.0,0.0,1.0,1.0,15282.281,15933.871,1,25945.973
30.0,12.0,0.0,0.0,1.0,0.0,6857.4336,3222.5806,1,0.0
29.0,14.0,0.0,0.0,1.0,0.0,35266.8,37596.773,1,45736.76
25.0,17.0,0.0,0.0,0.0,0.0,4996.1304,17414.469,1,20360.434
33.0,17.0,0.0,0.0,1.0,0.0,29389.002,30435.484,1,39399.816
41.0,12.0,0.0,1.0,1.0,0.0,22531.568,20946.773,1,22656.521
41.0,13.0,0.0,0.0,0.0,0.0,29389.002,0.0,1,5746.0874
38.0,3.0,1.0,0.0,1.0,1.0,3722.607,5729.032,1,14949.912
50.0,12.0,0.0,0.0,1.0,0.0,22306.254,27544.113,1,4001.7979
51.0,12.0,0.0,0.0,1.0,0.0,25862.322,20588.71,1,17073.043
51.0,11.0,0.0,0.0,1.0,1.0,25470.469,25064.516,1,33649.85
29.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1,13283.733
30.0,6.0,1.0,0.0,1.0,1.0,5681.8735,0.0,1,8604.263
34.0,12.0,0.0,0.0,1.0,0.0,22727.494,18619.355,1,31928.072
23.0,12.0,0.0,0.0,0.0,0.0,9404.48,11834.032,1,17520.803
42.0,16.0,0.0,0.0,0.0,0.0,4398.554,17903.227,1,24915.43
54.0,4.0,1.0,0.0,0.0,1.0,11933.894,10965.726,1,19479.932
32.0,12.0,0.0,0.0,1.0,0.0,15674.134,14322.581,1,12871.94
31.0,11.0,1.0,0.0,1.0,1.0,13127.088,14859.677,1,12455.435
32.0,13.0,0.0,0.0,1.0,0.0,15674.134,30435.484,1,27554.113
33.0,16.0,0.0,0.0,1.0,0.0,20964.154,21483.871,1,43412.9
55.0,16.0,0.0,0.0,1.0,0.0,17633.4,17903.227,1,0.0
24.0,17.0,0.0,0.0,1.0,0.0,1371.4868,0.0,1,0.0
25.0,11.0,1.0,0.0,0.0,1.0,15674.134,6982.2583,1,0.0
37.0,17.0,0.0,0.0,0.0,0.0,19592.668,23005.645,1,22954.156
32.0,12.0,0.0,0.0,1.0,0.0,23903.055,24812.08,1,22148.928
23.0,12.0,1.0,0.0,1.0,0.0,7993.8086,13427.419,1,10938.014
44.0,12.0,0.0,0.0,1.0,0.0,16457.842,16112.903,1,25504.645
49.0,10.0,0.0,0.0,1.0,1.0,14694.501,14322.581,1,13200.175
33.0,16.0,0.0,0.0,1.0,0.0,19592.668,19335.484,1,23316.453
45.0,9.0,0.0,0.0,1.0,1.0,0.0,313.30646,1,9678.431
52.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0
31.0,4.0,1.0,0.0,0.0,1.0,8517.589,4023.211,1,4535.768
31.0,17.0,0.0,0.0,1.0,0.0,31348.27,26854.84,1,44635.656
44.0,6.0,1.0,0.0,1.0,1.0,19592.668,14322.581,1,11582.547
51.0,12.0,0.0,0.0,1.0,0.0,14533.841,19245.969,1,32289.77
37.0,12.0,1.0,0.0,1.0,0.0,29389.002,22379.031,1,32339.336
22.0,12.0,0.0,0.0,1.0,0.0,21551.936,26765.322,1,15449.162
48.0,9.0,0.0,0.0,1.0,1.0,29389.002,32225.807,1,24985.912
30.0,12.0,1.0,0.0,1.0,0.0,19592.668,26854.84,1,19803.092
53.0,17.0,0.0,0.0,1.0,0.0,31348.27,28645.16,1,29220.438
38.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0
33.0,9.0,0.0,0.0,1.0,1.0,12735.234,6266.129,1,12621.344
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0
26.0,12.0,0.0,0.0,1.0,0.0,15674.134,16470.969,1,0.0
32.0,9.0,0.0,0.0,1.0,1.0,25470.469,1432.258,1,13094.217
25.0,16.0,0.0,0.0,1.0,0.0,28409.37,29540.322,1,43249.8
40.0,16.0,0.0,0.0,1.0,0.0,26450.102,26854.84,1,33460.523
23.0,9.0,0.0,0.0,1.0,1.0,9012.627,0.0,1,6183.6465
28.0,17.0,0.0,0.0,1.0,0.0,25607.617,18091.21,1,39752.902
33.0,10.0,0.0,0.0,1.0,1.0,29389.002,28645.16,1,30259.879
25.0,11.0,1.0,0.0,0.0,1.0,4055.6824,11637.097,1,22882.93
27.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0
22.0,11.0,1.0,0.0,0.0,1.0,5485.947,13427.419,1,15635.805
21.0,9.0,0.0,0.0,1.0,1.0,15674.134,19693.549,1,24670.23
22.0,12.0,0.0,0.0,1.0,0.0,12051.45,16025.177,1,20504.59
27.0,8.0,1.0,0.0,1.0,1.0,18417.107,22916.129,1,24488.74
35.0,13.0,0.0,0.0,1.0,0.0,24490.836,23990.322,1,20177.951
23.0,11.0,1.0,0.0,1.0,1.0,11755.601,5818.5483,1,0.0
25.0,8.0,0.0,0.0,1.0,1.0,5877.8003,0.0,1,2450.8037
22.0,12.0,1.0,0.0,1.0,0.0,13518.941,13427.419,1,32093.822
34.0,17.0,0.0,0.0,1.0,0.0,29389.002,32225.807,1,23694.82
21.0,12.0,0.0,0.0,1.0,0.0,23511.201,50129.03,1,37672.043
28.0,15.0,0.0,0.0,1.0,0.0,68574.336,62661.29,1,59860.035
38.0,16.0,0.0,0.0,1.0,0.0,11559.674,7877.4194,1,15751.906
54.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1,7895.158
46.0,12.0,0.0,0.0,1.0,0.0,43103.87,35806.453,1,37838.52
38.0,12.0,0.0,0.0,1.0,0.0,19592.668,13964.516,1,27082.365
22.0,11.0,1.0,0.0,1.0,1.0,4449.495,6187.355,1,10897.494
48.0,8.0,0.0,1.0,1.0,1.0,25470.469,16112.903,1,30110.55
23.0,13.0,1.0,0.0,1.0,0.0,21160.08,17903.227,1,22320.822
21.0,13.0,0.0,0.0,1.0,0.0,8816.7,17903.227,1,18626.598
25.0,12.0,1.0,0.0,1.0,0.0,15674.134,3738.1936,1,20335.162
52.0,4.0,0.0,0.0,1.0,1.0,14106.721,15074.516,1,25088.357
41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
21.0,16.0,0.0,0.0,0.0,0.0,8228.921,22379.031,1,21525.416
27.0,17.0,0.0,0.0,1.0,0.0,22727.494,22379.031,1,10080.649
31.0,10.0,0.0,0.0,1.0,1.0,14890.428,12532.258,1,34213.613
28.0,12.0,0.0,0.0,1.0,0.0,19298.777,0.0,1,12721.878
25.0,12.0,0.0,1.0,1.0,0.0,23511.201,21483.871,1,28700.232
40.0,10.0,0.0,0.0,1.0,1.0,18417.107,17903.227,1,20216.47
26.0,12.0,0.0,0.0,1.0,0.0,29389.002,28645.16,1,37652.703
25.0,7.0,1.0,0.0,0.0,1.0,17045.621,16137.968,1,26371.277
25.0,16.0,0.0,0.0,1.0,0.0,15674.134,15217.742,1,21610.574
35.0,12.0,0.0,0.0,1.0,0.0,35266.8,26854.84,1,34236.67
17.0,9.0,1.0,0.0,0.0,1.0,1716.509,1253.439,1,885.03345
49.0,7.0,1.0,0.0,0.0,1.0,8816.7,11270.081,1,0.0
27.0,14.0,0.0,0.0,1.0,0.0,28409.37,32225.807,1,33159.266
29.0,17.0,0.0,0.0,1.0,0.0,979.6334,8951.613,1,28905.506
38.0,12.0,0.0,0.0,1.0,0.0,23511.201,23274.193,1,10210.197
25.0,12.0,1.0,0.0,0.0,0.0,8816.7,6266.129,1,6027.2573
27.0,6.0,0.0,0.0,1.0,1.0,9992.261,11637.097,1,18430.953
48.0,16.0,0.0,0.0,1.0,0.0,33307.535,26058.145,1,28531.5
35.0,12.0,1.0,0.0,1.0,0.0,21551.936,14322.581,1,20536.023
25.0,17.0,0.0,0.0,1.0,0.0,21551.936,31151.613,1,24691.49
35.0,13.0,1.0,0.0,1.0,0.0,24490.836,23274.193,1,28689.21
20.0,15.0,0.0,0.0,1.0,0.0,17437.475,8056.4517,1,16700.986
